name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Hanoi, HN",2020-05-04,34.5,26,29.4,43.5,26,34.1,24.8,77.2,0,0,0,,0,0,29.9,25.9,118.7,1007.3,59,8.9,252.9,21.8,9,,2020-05-04T05:24:16,2020-05-04T18:22:43,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48820099999,48823099999,48825099999,48831099999,VVNB"
"Hanoi, HN",2020-05-05,33,27,29.1,42.4,30.1,34.7,25.2,80,0,0,0,,0,0,32.8,21.4,112.2,1006.3,68.5,8.6,278.2,24,9,,2020-05-05T05:23:42,2020-05-05T18:23:07,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48820099999,48823099999,48825099999,48831099999,VVNB"
"Hanoi, HN",2020-05-06,32.3,26,28.5,41.4,26,32.9,24.8,80.8,0,0,0,,0,0,30.2,21.4,104.3,1005.1,58.7,9.8,285.7,24.7,10,,2020-05-06T05:23:09,2020-05-06T18:23:31,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48820099999,48823099999,48825099999,48831099999,VVNB"
"Hanoi, HN",2020-05-07,32.5,26,28.9,43.1,26,34.4,25.6,82.9,0,0,0,,0,0,33.1,18.4,96.1,1004.4,79.1,9.1,286.4,24.6,10,,2020-05-07T05:22:36,2020-05-07T18:23:55,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48820099999,48823099999,48825099999,48831099999,VVNB"
"Hanoi, HN",2020-05-08,33.5,24,28.8,44.4,24,34.2,25.2,81.2,0,0,0,,0,0,28.8,30.6,100.8,1004.3,63,9.6,276.1,23.9,9,,2020-05-08T05:22:05,2020-05-08T18:24:20,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48820099999,48823099999,48825099999,48831099999,VVNB"
"Hanoi, HN",2020-05-09,34.4,24,28.3,44.5,24,32.9,24.4,80.1,7.906,100,8.33,rain,0,0,23.8,17.5,96.1,1006.4,52.3,8.3,297.6,25.7,10,,2020-05-09T05:21:34,2020-05-09T18:24:45,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
"Hanoi, HN",2020-05-10,35.3,27,30.6,43.3,29.4,36.3,24.7,72.4,0.098,100,4.17,rain,0,0,23.4,19.4,99.5,1006.7,43.1,8.6,293.8,25.4,10,,2020-05-10T05:21:05,2020-05-10T18:25:09,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
"Hanoi, HN",2020-05-11,32.4,27,29.4,41.3,30.6,35.4,25.4,79.4,1,100,4.17,rain,0,0,31,20.5,113.8,1008.1,69.3,9.5,232,20.1,7,,2020-05-11T05:20:36,2020-05-11T18:25:34,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
"Hanoi, HN",2020-05-12,30.2,23.6,27.5,34.7,23.6,30.5,23.4,78.5,36.36,100,8.33,rain,0,0,25.9,13.9,82.3,1010.5,64.6,9.7,80.9,6.9,3,,2020-05-12T05:20:09,2020-05-12T18:26:00,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
"Hanoi, HN",2020-05-13,33,23,27.3,39.9,23,29.6,23.6,80.8,8.1,100,4.17,rain,0,0,35.6,23.2,146.8,1009.4,68.6,8.9,236.2,20.3,8,,2020-05-13T05:19:42,2020-05-13T18:26:25,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
"Hanoi, HN",2020-05-14,32.8,24,28,36.4,24,30.2,22.4,73.1,3.144,100,4.17,rain,0,0,37.1,18.5,122.6,1007.2,61.3,9.6,257.4,22.4,9,,2020-05-14T05:19:17,2020-05-14T18:26:50,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
"Hanoi, HN",2020-05-15,33.1,24,29.1,41.4,24,34.2,24.8,78.3,0,0,0,,0,0,50,23.2,122.5,1004.1,67.8,9.5,265.5,23,9,,2020-05-15T05:18:52,2020-05-15T18:27:16,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48820099999,48823099999,48825099999,48831099999,VVNB"
"Hanoi, HN",2020-05-16,33,23,28.5,41.4,23,33.1,24.4,79.1,2.928,100,4.17,rain,0,0,28.8,21.4,114.4,1004.2,62.7,9.4,244.3,21.1,8,,2020-05-16T05:18:29,2020-05-16T18:27:41,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
"Hanoi, HN",2020-05-17,31.1,27,28.8,38.9,29,33.1,24,75.9,50.4,100,50,rain,0,0,29.5,35.3,105.5,1003.8,63.2,10,150.5,13.1,7,,2020-05-17T05:18:07,2020-05-17T18:28:07,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
"Hanoi, HN",2020-05-18,33.4,23,28.7,40.3,23,32.2,23.5,74.6,2.342,100,8.33,rain,0,0,27,17.6,78.7,1003.2,53.7,10.7,164.6,14.2,7,,2020-05-18T05:17:45,2020-05-18T18:28:32,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
"Hanoi, HN",2020-05-19,32.9,25.5,29,41.9,25.5,34.1,25.1,80.1,0.981,100,4.17,rain,0,0,26.3,18.4,104.4,1003.2,66.1,8.4,193.2,16.6,8,,2020-05-19T05:17:25,2020-05-19T18:28:58,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
"Hanoi, HN",2020-05-20,37.2,28,32.2,46.2,33.6,39.8,25.6,70.5,0,0,0,,0,0,24.5,14.8,127.8,1001.2,52.5,10.5,271.3,23.3,9,,2020-05-20T05:17:06,2020-05-20T18:29:23,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48820099999,48823099999,48825099999,48831099999,VVNB"
"Hanoi, HN",2020-05-21,39.7,28,33.9,46.7,33.6,41.5,25,62.2,0,0,0,,0,0,27,12.1,159.2,999.8,60.7,11.2,305.5,26.2,10,,2020-05-21T05:16:48,2020-05-21T18:29:49,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48820099999,48823099999,48825099999,48831099999,VVNB"
"Hanoi, HN",2020-05-22,33.7,26.5,31.6,43.4,26.5,39,25.3,69.7,1.2,100,8.33,rain,0,0,38.9,15.7,82,1002.8,70.8,9.7,200.5,17.4,7,,2020-05-22T05:16:31,2020-05-22T18:30:15,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
"Hanoi, HN",2020-05-23,31.8,26,28.6,38.9,26,33,24.8,80.7,3.904,100,4.17,rain,0,0,16.9,13.9,79.8,1005.9,65.5,8.7,119,10.2,5,,2020-05-23T05:16:15,2020-05-23T18:30:40,0,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
"Hanoi, HN",2020-05-24,33.3,25,29.2,42.8,25,34.4,24.7,77.4,0.293,100,4.17,rain,0,0,25.6,19.4,94.6,1006.1,49.7,9.1,165.8,14.2,5,,2020-05-24T05:16:00,2020-05-24T18:31:06,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
"Hanoi, HN",2020-05-25,36.7,26.2,31,44.6,26.2,37.6,25.3,73.4,8.7,100,12.5,rain,0,0,46.4,22.1,98.6,1005.5,49.3,9.2,258.2,22.4,8,,2020-05-25T05:15:47,2020-05-25T18:31:31,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
"Hanoi, HN",2020-05-26,31.4,24.5,28.2,35.6,24.5,30.8,22.4,71.3,3.026,100,8.33,rain,0,0,32.8,16.6,38.7,1007.7,64.8,10,186.8,16,8,,2020-05-26T05:15:34,2020-05-26T18:31:56,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
"Hanoi, HN",2020-05-27,29.6,23,26.2,32.7,23,27.5,22.3,79.6,6.024,100,8.33,rain,0,0,22.3,17.6,314.8,1010.3,55.7,9.6,176.1,15.2,8,,2020-05-27T05:15:22,2020-05-27T18:32:21,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
"Hanoi, HN",2020-05-28,31.4,25,28.2,35.6,25,30.6,22.8,73.4,0.1,100,4.17,rain,0,0,22.7,12.1,166.9,1009.4,56.3,8.9,175.4,15.1,6,,2020-05-28T05:15:12,2020-05-28T18:32:46,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
"Hanoi, HN",2020-05-29,34.1,26,29.6,40.6,26,34,24.1,73.4,0.293,100,8.33,rain,0,0,32.4,18.4,138.8,1006.9,46.9,8.6,194.2,16.7,6,,2020-05-29T05:15:03,2020-05-29T18:33:11,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
"Hanoi, HN",2020-05-30,35.9,27,30.7,41.9,30.6,36,24.3,70.8,0.1,100,4.17,rain,0,0,30.2,15.7,111.7,1007,46.6,10,250.7,21.7,8,,2020-05-30T05:14:54,2020-05-30T18:33:35,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
"Hanoi, HN",2020-05-31,35.3,27,31.2,42.5,30.6,37.5,24.9,70.9,0.39,100,4.17,rain,0,0,23.8,18.4,113.4,1006.9,57.9,9.3,274.4,23.7,9,,2020-05-31T05:14:47,2020-05-31T18:34:00,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
"Hanoi, HN",2020-06-01,36.4,26,30.4,43.4,26,35.1,24.1,71.4,1.171,100,4.17,rain,0,0,28.1,21.4,119.9,1005.6,40.1,9.9,281,24.1,9,,2020-06-01T05:14:41,2020-06-01T18:34:24,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
"Hanoi, HN",2020-06-02,37.2,26,30.5,42.8,26,34.8,23.7,69.4,1.952,100,4.17,rain,0,0,37.1,16.6,124.5,1004.1,48.4,10,290.5,25.2,9,,2020-06-02T05:14:36,2020-06-02T18:34:47,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48820099999,48823099999,48825099999,48831099999,remote,VVNB"
"Hanoi, HN",2020-06-03,36.1,27,31.2,43.3,30.9,37.4,24.7,69.7,0.6,100,8.33,rain,0,0,24.8,22.3,89.2,1003.4,34.4,9.5,289.6,25.1,9,,2020-06-03T05:14:32,2020-06-03T18:35:11,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
"Hanoi, HN",2020-06-04,37,28,31.7,46.8,32.7,38.6,25,69,0.2,100,8.33,rain,0,0,31.7,22.3,113.1,1002.9,59.8,9.7,252.8,21.8,8,,2020-06-04T05:14:29,2020-06-04T18:35:34,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
"Hanoi, HN",2020-06-05,35.8,28,31.4,43.6,32.7,38.1,24.9,69.5,0,0,0,,0,0,25.2,15.7,86.6,1002.9,48,10.2,253.2,21.7,9,,2020-06-05T05:14:27,2020-06-05T18:35:56,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48820099999,48823099999,48825099999,48831099999,VVNB"
"Hanoi, HN",2020-06-06,35,28,31.4,44.2,32.7,38.5,25.3,71,0,0,0,,0,0,22.7,13.9,93.8,1002.4,46.3,10.8,243.1,20.9,8,,2020-06-06T05:14:26,2020-06-06T18:36:19,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48820099999,48823099999,48825099999,48831099999,VVNB"
"Hanoi, HN",2020-06-07,37.6,28,32.9,43.9,31.9,38.6,23.8,60.9,0,0,0,,0,0,33.8,16.6,166.8,1000.5,47.2,9.9,287.8,25,9,,2020-06-07T05:14:26,2020-06-07T18:36:40,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48820099999,48823099999,48825099999,48831099999,VVNB"
"Hanoi, HN",2020-06-08,39.3,29,33.9,45.1,33.5,39.2,22.9,54.2,0,0,0,,0,0,36,18.5,209.3,1000.4,59.5,10.1,295.1,25.6,10,,2020-06-08T05:14:27,2020-06-08T18:37:02,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48820099999,48823099999,48825099999,48831099999,VVNB"
"Hanoi, HN",2020-06-09,38,28,32.3,43.9,31.9,37.5,23.5,61.8,0.1,100,4.17,rain,0,0,25.9,20.5,107.4,1003.3,76.5,9.8,254,22,9,,2020-06-09T05:14:30,2020-06-09T18:37:23,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
"Hanoi, HN",2020-06-10,37.1,24.5,30.5,44.8,24.5,35.9,24.6,72.8,0.488,100,4.17,rain,0,0,24.8,29.5,135.8,1005.1,48.9,9.8,209,18,7,,2020-06-10T05:14:33,2020-06-10T18:37:43,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
"Hanoi, HN",2020-06-11,35.1,25,29,44.2,25,33,24.5,78.1,4.745,100,8.33,rain,0,0,33.1,29.7,93.2,1004.2,62.4,9.7,222.2,19.2,8,,2020-06-11T05:14:37,2020-06-11T18:38:03,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
"Hanoi, HN",2020-06-12,36.2,25,29.9,43.5,25,33.9,23.9,72.4,1.024,100,8.33,rain,0,0,29.9,20.3,127.8,1001.6,58.9,9.8,192.1,16.6,7,,2020-06-12T05:14:42,2020-06-12T18:38:22,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
"Hanoi, HN",2020-06-13,35,27,30.8,43.3,29.9,37,24.9,71.9,8.7,100,8.33,rain,0,0,28.8,24.1,113.7,1001.3,46.7,10.4,263.2,22.8,9,,2020-06-13T05:14:48,2020-06-13T18:38:41,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
"Hanoi, HN",2020-06-14,32.5,25.5,28.5,41.4,25.5,32.9,24.9,81.2,0.002,100,4.17,rain,0,0,39.2,20.3,71.4,1004,64.5,9.8,106,9.2,5,,2020-06-14T05:14:55,2020-06-14T18:38:59,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
"Hanoi, HN",2020-06-15,30.4,24,27.2,37.2,24,29.7,24.2,84.3,17.928,100,12.5,rain,0,0,23,15.7,88.9,1006.1,64.3,8.6,98.3,8.5,4,,2020-06-15T05:15:02,2020-06-15T18:39:16,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
"Hanoi, HN",2020-06-16,35,27.5,30.3,41,31.7,36.1,24.8,73.5,1.1,100,12.5,rain,0,0,31,24.1,122.3,1004.2,53.2,10.7,256.7,22.3,9,,2020-06-16T05:15:11,2020-06-16T18:39:33,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
"Hanoi, HN",2020-06-17,34,27,30.8,40,30.6,36.6,24.5,70.3,1.4,100,16.67,rain,0,0,34.2,21.4,130.2,1002.4,68.3,11.4,257.4,22.2,8,,2020-06-17T05:15:21,2020-06-17T18:39:49,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
"Hanoi, HN",2020-06-18,35,28,30.9,42.7,31.9,37.2,24.9,71,0.5,100,20.83,rain,0,0,28.1,23.2,104.4,1003.5,45.7,11.1,279.5,24.3,8,,2020-06-18T05:15:31,2020-06-18T18:40:04,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
"Hanoi, HN",2020-06-19,34.5,28,30.6,41.6,32.7,36.6,24.7,71.7,3.1,100,33.33,rain,0,0,26.3,23.2,114.7,1005.3,53.9,10.3,222.9,19.4,8,,2020-06-19T05:15:42,2020-06-19T18:40:19,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
"Hanoi, HN",2020-06-20,36,28.5,31.5,44.3,33.6,38.1,25,69.5,0.1,100,4.17,rain,0,0,30.6,25.9,136.4,1004.5,52.8,10,275.7,23.7,9,,2020-06-20T05:15:54,2020-06-20T18:40:33,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
"Hanoi, HN",2020-06-21,36.5,29,32.2,45.4,34.5,39.3,25,67.1,0.1,100,4.17,rain,0,0,29.2,20.3,137.2,1001.8,56.9,11.4,289,24.9,9,,2020-06-21T05:16:07,2020-06-21T18:40:46,0,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
"Hanoi, HN",2020-06-22,39,28.5,33.2,44.6,32,40,24.5,63,0,0,0,,0,0,35.3,22.3,130.3,1001.3,53.1,11.6,302.4,26.2,10,,2020-06-22T05:16:20,2020-06-22T18:40:58,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48820099999,48823099999,48825099999,48831099999,VVNB"
"Hanoi, HN",2020-06-23,38.5,28,32.6,46.3,31.3,38.6,23.8,61.4,0.1,100,4.17,rain,0,0,29.9,21.4,123.5,1002.8,77.3,11.1,294.7,25.3,10,,2020-06-23T05:16:34,2020-06-23T18:41:09,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
"Hanoi, HN",2020-06-24,37.5,29,33.1,44.3,33.7,38.7,23.4,58.5,1.952,100,4.17,rain,0,0,29.9,16.6,141.1,1001.7,86.6,10.6,282.1,24.3,9,,2020-06-24T05:16:49,2020-06-24T18:41:20,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
"Hanoi, HN",2020-06-25,33.4,29,30.5,43,34.5,38.1,25.9,76.8,0.2,100,8.33,rain,0,0,19.8,15.7,80,1001.3,63.9,8.5,177,15.2,7,,2020-06-25T05:17:04,2020-06-25T18:41:29,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
"Hanoi, HN",2020-06-26,38,28,32.3,43.3,31.9,37.7,23.6,62.6,2.928,100,4.17,rain,0,0,32.4,27.9,143.4,1001.8,78.6,11.3,274.3,23.7,9,,2020-06-26T05:17:21,2020-06-26T18:41:38,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
"Hanoi, HN",2020-06-27,37.5,28.5,32.6,44.9,32.8,38.6,24,62,0,0,0,,0,0,34.6,25,135.2,1002.9,67.6,11.6,295.7,25.7,10,,2020-06-27T05:17:37,2020-06-27T18:41:46,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48820099999,48823099999,48825099999,48831099999,VVNB"
"Hanoi, HN",2020-06-28,37.5,29,32.4,45.1,33.6,39,24.5,64.8,0.1,100,4.17,rain,0,0,31,25,138,1003.3,52.9,11.9,292.3,25.4,10,,2020-06-28T05:17:55,2020-06-28T18:41:52,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
"Hanoi, HN",2020-06-29,36,28,31.7,44.9,32.7,39.3,25.5,70.3,0.098,100,4.17,rain,0,0,29.5,23.2,124.5,1002.8,58.1,10.9,270.6,23.3,9,,2020-06-29T05:18:13,2020-06-29T18:41:58,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
"Hanoi, HN",2020-06-30,36.1,29,32,45.6,32.2,39.4,25.3,68.9,0.7,100,12.5,rain,0,0,26.3,24.1,120.6,1001.6,57.5,10,249.4,21.4,9,,2020-06-30T05:18:31,2020-06-30T18:42:03,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
"Hanoi, HN",2020-07-01,32.9,27,29.3,43.4,29.9,34.7,24.7,76.9,0.505,100,4.17,rain,0,0,25.9,15.7,89.4,1001.1,61.8,9.7,213.8,18.6,8,,2020-07-01T05:18:50,2020-07-01T18:42:07,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
"Hanoi, HN",2020-07-02,34.1,26.5,29.9,42.3,26.5,35.7,25.1,76.1,0.192,100,4.17,rain,0,0,21.2,16.6,94.9,1001.4,50,9.1,166.6,14.4,6,,2020-07-02T05:19:09,2020-07-02T18:42:10,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
"Hanoi, HN",2020-07-03,33.8,28,30,42.4,33.6,36.5,25.4,77,1.086,100,12.5,rain,0,0,22.7,20.5,101.8,1004.1,56.5,9.1,132.6,11.4,7,,2020-07-03T05:19:29,2020-07-03T18:42:12,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
"Hanoi, HN",2020-07-04,31.5,26,28.8,39.1,26,33.9,25.2,81.1,41,100,12.5,rain,0,0,23,14.6,95.4,1005.4,57.1,9.6,152.3,13,6,,2020-07-04T05:19:50,2020-07-04T18:42:12,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
"Hanoi, HN",2020-07-05,34.3,28,30.6,43.5,32.7,37.3,25.3,73.9,1.3,100,25,rain,0,0,24.8,25.9,119.6,1003.6,60.8,9.9,217.6,18.9,8,,2020-07-05T05:20:10,2020-07-05T18:42:12,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
"Hanoi, HN",2020-07-06,35,27.5,31.1,43.5,29.7,37.8,25,70.7,1,100,8.33,rain,0,0,31.3,21.4,127.3,1003.2,53.7,10.3,246.6,21.4,8,,2020-07-06T05:20:31,2020-07-06T18:42:11,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
"Hanoi, HN",2020-07-07,36,29,31.8,45.8,35.1,39.6,25.6,70.5,0,0,0,,0,0,35.3,25.9,139,1005.3,58,10.3,288.6,25.1,9,,2020-07-07T05:20:53,2020-07-07T18:42:08,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48820099999,48823099999,48825099999,48831099999,VVNB"
"Hanoi, HN",2020-07-08,37,29,32.6,43.9,34.5,39.5,24.7,64.9,0,0,0,,0,0,28.1,24.1,147.5,1003.7,74.4,11.1,283,24.6,9,,2020-07-08T05:21:15,2020-07-08T18:42:05,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48820099999,48823099999,48825099999,48831099999,VVNB"
"Hanoi, HN",2020-07-09,37.6,28.5,33.5,43.6,33.6,39.2,23.6,58.5,0,0,0,,0,0,30.2,22.3,200.4,1000.3,73.3,9.9,275.8,23.7,9,,2020-07-09T05:21:37,2020-07-09T18:42:00,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48820099999,48823099999,48825099999,48831099999,VVNB"
"Hanoi, HN",2020-07-10,37,29,33,41.9,34.5,38.4,23.4,58.7,0,0,0,,0,0,29.9,18.5,210.4,1000.2,86.4,11.4,209.7,18.2,7,,2020-07-10T05:21:59,2020-07-10T18:41:55,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48820099999,48823099999,48825099999,48831099999,VVNB"
"Hanoi, HN",2020-07-11,33.1,29,31.2,39.9,32.7,35.5,22.8,61.4,0.314,100,8.33,rain,0,0,27.7,17.5,218.9,1001.9,87.1,10.1,128.5,11,5,,2020-07-11T05:22:22,2020-07-11T18:41:48,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
"Hanoi, HN",2020-07-12,33,28.5,30.7,39.4,32.5,36,23.8,67.4,0,0,0,,0,0,24.8,16.6,198.1,1003,51.7,9.8,165.7,14.1,7,,2020-07-12T05:22:44,2020-07-12T18:41:40,0.73,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48820099999,48823099999,48825099999,48831099999,VVNB"
"Hanoi, HN",2020-07-13,37,28,31.9,42.6,32.3,37.6,24.1,65.3,0.3,100,4.17,rain,0,0,26.3,21.4,137.5,1004.8,33.8,10.9,289,25.1,9,,2020-07-13T05:23:07,2020-07-13T18:41:31,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
"Hanoi, HN",2020-07-14,35.5,25,30.8,42.1,25,35.6,23.9,68.1,0.4,100,16.67,rain,0,0,22.3,20.3,189.3,1006.1,36.8,10.6,264.7,22.8,8,,2020-07-14T05:23:31,2020-07-14T18:41:21,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
"Hanoi, HN",2020-07-15,37,28.5,32.2,44.4,34.1,39,24.9,67.2,0.1,100,4.17,rain,0,0,30.2,24.1,134.6,1004,39.6,10.1,285.7,24.6,9,,2020-07-15T05:23:54,2020-07-15T18:41:09,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
